fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
1044979,G. Angoula,UTC,2023-11-05T14:00:00+00:00,1699192800,1699192800,1699196400,662,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 11,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,93,Reims,https://media.api-sports.io/football/teams/93.png,True,0,1,0,0,0,1,,,,
1044972,J. Stinat,UTC,2023-11-05T14:00:00+00:00,1699192800,1699192800,1699196400,681,Stade de la Meinau,Strasbourg,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 11,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,,0,0,0,0,0,0,,,,
1044973,M. Bollengier,UTC,2023-11-05T14:00:00+00:00,1699192800,1699192800,1699196400,682,Stadium de Toulouse,Toulouse,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 11,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,111,LE Havre,https://media.api-sports.io/football/teams/111.png,True,1,2,0,0,1,2,,,,
1044976,E. Wattellier,UTC,2023-11-05T16:05:00+00:00,1699200300,1699200300,1699203900,20470,Stade Louis-II,Monaco,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 11,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,False,2,0,1,0,2,0,,,,
1044978,C. Turpin,UTC,2023-11-05T19:45:00+00:00,1699213500,1699213500,1699217100,663,Allianz Riviera,Nice,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 11,84,Nice,https://media.api-sports.io/football/teams/84.png,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,2,0,1,0,2,0,,,,
1044987,H. Ben El Hadj,UTC,2023-11-10T20:00:00+00:00,1699646400,1699646400,1699650000,20107,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,82,Montpellier,https://media.api-sports.io/football/teams/82.png,,84,Nice,https://media.api-sports.io/football/teams/84.png,,0,0,0,0,0,0,,,,
1044983,W. Delajod,UTC,2023-11-11T16:00:00+00:00,1699718400,1699718400,1699722000,674,Stade Auguste-Delaune,Reims,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,93,Reims,https://media.api-sports.io/football/teams/93.png,False,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,0,3,0,1,0,3,,,,
1044985,T. Léonard,UTC,2023-11-11T20:00:00+00:00,1699732800,1699732800,1699736400,652,Stade Océane,Le Havre,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,111,LE Havre,https://media.api-sports.io/football/teams/111.png,,91,Monaco,https://media.api-sports.io/football/teams/91.png,,0,0,0,0,0,0,,,,
1044981,M. Vernice,UTC,2023-11-12T14:00:00+00:00,1699797600,1699797600,1699801200,19207,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,79,Lille,https://media.api-sports.io/football/teams/79.png,,96,Toulouse,https://media.api-sports.io/football/teams/96.png,,1,1,1,0,1,1,,,,
1044982,R. Lissorgue,UTC,2023-11-12T14:00:00+00:00,1699797600,1699797600,1699801200,644,Stade Gabriel-Montpied,Clermont-Ferrand,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,True,97,Lorient,https://media.api-sports.io/football/teams/97.png,False,1,0,0,0,1,0,,,,
1044986,F. Batta,UTC,2023-11-12T14:00:00+00:00,1699797600,1699797600,1699801200,658,Stade Saint-Symphorien,Longeville-lès-Metz,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,112,Metz,https://media.api-sports.io/football/teams/112.png,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,3,1,2,1,3,1,,,,
1044980,S. Frappart,UTC,2023-11-12T16:05:00+00:00,1699805100,1699805100,1699808700,680,Roazhon Park,Rennes,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,0,1,0,0,0,1,,,,
1044984,B. Bastien,UTC,2023-11-12T19:45:00+00:00,1699818300,1699818300,1699821900,654,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 12,116,Lens,https://media.api-sports.io/football/teams/116.png,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,False,1,0,0,0,1,0,,,,
1044989,B. Bastien,UTC,2023-11-24T20:00:00+00:00,1700856000,1700856000,1700859600,671,Parc des Princes,Paris,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,False,5,2,2,1,5,2,,,,
1044995,B. Millot,UTC,2023-11-25T16:00:00+00:00,1700928000,1700928000,1700931600,644,Stade Gabriel-Montpied,Clermont-Ferrand,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,False,116,Lens,https://media.api-sports.io/football/teams/116.png,True,0,3,0,1,0,3,,,,
1044990,J. Brisard,UTC,2023-11-25T20:00:00+00:00,1700942400,1700942400,1700946000,681,Stade de la Meinau,Strasbourg,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,,81,Marseille,https://media.api-sports.io/football/teams/81.png,,1,1,1,1,1,1,,,,
1044994,F. Letexier,UTC,2023-11-26T12:00:00+00:00,1701000000,1701000000,1701003600,663,Allianz Riviera,Nice,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,84,Nice,https://media.api-sports.io/football/teams/84.png,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,1,0,0,0,1,0,,,,
1044997,P. Gaillouste,UTC,2023-11-26T14:00:00+00:00,1701007200,1701007200,1701010800,20107,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,1,3,0,1,1,3,,,,
1044996,Miguel Nogueira,UTC,2023-11-26T14:00:00+00:00,1701007200,1701007200,1701010800,662,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,83,Nantes,https://media.api-sports.io/football/teams/83.png,,111,LE Havre,https://media.api-sports.io/football/teams/111.png,,0,0,0,0,0,0,,,,
1044992,J. Pignard,UTC,2023-11-26T14:00:00+00:00,1701007200,1701007200,1701010800,656,Stade du Moustoir - Yves Allainmat,Lorient,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,97,Lorient,https://media.api-sports.io/football/teams/97.png,False,112,Metz,https://media.api-sports.io/football/teams/112.png,True,2,3,2,1,2,3,,,,
1044991,R. Buquet,UTC,2023-11-26T16:05:00+00:00,1701014700,1701014700,1701018300,680,Roazhon Park,Rennes,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,3,1,1,1,3,1,,,,
1044993,E. Wattellier,UTC,2023-11-26T19:45:00+00:00,1701027900,1701027900,1701031500,666,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 13,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,79,Lille,https://media.api-sports.io/football/teams/79.png,True,0,2,0,2,0,2,,,,
1044951,M. Vernice,UTC,2023-11-29T18:00:00+00:00,1701280800,1701280800,1701284400,20107,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 8,82,Montpellier,https://media.api-sports.io/football/teams/82.png,,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,,1,1,0,1,1,1,,,,
1045002,H. Ben El Hadj,UTC,2023-12-01T20:00:00+00:00,1701460800,1701460800,1701464400,674,Stade Auguste-Delaune,Reims,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2023,Regular Season - 14,93,Reims,https://media.api-sports.io/football/teams/93.png,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,False,2,1,2,0,2,1,,,,
